702,313,2917,1
309,489,2463,1
247,81,1564,1
102,245,998,1
135,130,733,1
92,135,480,1
101,99,352,1
26,22,246,0
18,22,185,0
19,21,179,0
19,17,170,0
19,21,166,0
25,18,162,0
26,20,158,0
21,22,154,0
21,16,148,0
18,19,137,0
16,17,133,0
19,15,131,0
16,14,128,0
17,14,123,0
20,12,121,0
18,17,119,0
15,16,119,0
17,12,116,0
16,21,113,0
15,17,112,0
33,33,110,1
20,12,110,0
14,20,109,0
18,12,105,0
19,12,103,0
18,10,102,0
16,12,101,0
13,13,101,0
17,15,100,0
15,12,99,0
16,15,97,0
16,12,96,0
20,10,95,0
11,17,94,0
14,13,93,0
13,18,92,0
14,12,91,0
17,15,91,0
16,10,89,0
19,9,88,0
13,18,88,0
16,9,88,0
17,10,87,0
12,12,87,0
20,12,87,0
17,10,86,0
16,11,86,0
16,10,85,0
13,13,84,0
27,20,84,1
17,15,83,0
13,14,83,0
13,12,83,0
14,10,82,0
18,7,82,0
11,12,81,0
18,9,81,0
10,12,81,0
14,10,80,0
14,13,80,0
11,13,80,0
29,17,80,0
17,9,79,0
13,9,79,0
20,12,79,0
17,9,79,0
14,12,79,0
14,11,78,0
15,9,77,0
14,10,76,0
14,11,76,0
15,12,75,0
12,10,75,0
12,12,75,0
12,15,75,0
13,17,75,0
11,9,73,0
18,8,73,0
14,10,73,0
14,10,73,0
11,11,73,0
11,14,73,0
14,11,72,0
11,11,72,0
9,13,72,0
14,9,72,0
15,10,72,0
13,12,72,0
14,10,72,0
12,13,71,0
16,8,71,0
19,8,71,0
12,15,71,0
11,10,71,0
10,11,71,0
15,10,70,0
12,13,70,0
14,11,70,0
13,8,70,0
16,10,70,0
12,9,70,0
11,16,70,0
12,14,70,0
11,10,70,0
11,13,70,0
12,8,69,0
12,9,68,0
13,9,68,0
13,13,68,0
11,13,67,0
12,13,67,0
15,10,66,0
15,8,66,0
11,9,66,0
21,8,65,0
10,13,65,0
12,14,65,0
12,9,65,0
9,9,65,0
15,8,65,0
15,8,64,0
15,10,64,0
11,10,64,0
12,10,64,0
10,11,63,0
11,11,63,0
13,9,63,0
12,10,63,0
12,9,63,0
11,10,62,0
15,9,62,0
11,11,62,0
14,9,61,0
12,8,61,0
17,8,61,0
15,9,61,0
14,9,61,0
12,9,60,0
12,7,60,0
12,8,60,0
10,11,60,0
14,6,60,0
9,13,60,0
11,12,60,0
8,12,59,0
13,8,59,0
11,8,59,0
9,15,59,0
8,13,59,0
10,9,59,0
12,10,59,0
12,13,59,0
10,9,58,0
14,8,58,0
7,14,58,0
12,10,58,0
11,8,58,0
12,7,58,0
8,13,58,0
10,11,58,0
13,10,58,0
12,8,58,0
8,13,58,0
12,10,58,0
11,9,58,0
14,10,57,0
10,11,57,0
12,14,57,0
10,10,57,0
11,10,57,0
15,6,57,0
11,14,57,0
13,8,57,0
9,10,57,0
10,9,56,0
11,11,56,0
12,8,56,0
11,19,56,0
8,16,56,0
11,9,56,0
15,9,56,0
9,9,55,0
14,7,55,0
10,8,54,0
11,8,54,0
13,8,54,0
10,10,54,0
10,10,54,0
7,14,53,0
11,11,53,0
10,9,53,0
10,8,53,0
13,8,53,0
7,10,53,0
10,10,53,0
8,13,53,0
13,7,53,0
16,6,53,0
10,10,53,0
13,10,53,0
13,9,53,0
12,13,53,0
11,9,52,0
8,13,52,0
15,8,52,0
13,7,52,0
8,13,52,0
10,9,52,0
7,12,52,0
11,8,52,0
11,8,52,0
9,12,52,0
9,11,52,0
15,7,52,0
