67,185,657,1
160,16,410,1
19,16,182,1
19,24,156,0
14,29,156,0
27,26,146,0
16,23,138,0
14,28,135,0
40,41,117,1
14,21,116,0
14,24,106,0
15,19,98,0
12,20,91,0
15,16,88,0
12,17,85,0
14,18,83,0
11,16,83,0
12,15,83,0
19,11,80,0
12,18,77,0
11,21,76,0
10,21,74,0
13,13,72,0
40,4,72,1
13,14,72,0
14,16,71,0
20,17,71,1
24,8,71,0
20,11,69,0
9,17,69,0
9,16,68,0
12,16,68,0
16,8,67,0
13,19,67,0
15,9,66,0
13,15,65,0
14,18,65,0
15,13,65,0
12,18,65,0
11,11,65,0
14,16,64,0
12,13,63,0
13,13,63,0
9,13,60,0
10,15,60,0
10,13,60,0
13,17,60,0
13,9,60,0
14,13,60,0
13,14,59,0
9,15,59,0
17,13,59,0
9,19,58,0
12,14,58,0
14,21,58,0
4,31,58,1
13,13,57,0
12,15,57,0
15,9,57,0
10,16,57,0
10,8,57,0
11,12,56,0
11,10,56,0
8,19,56,0
6,20,55,0
12,10,55,0
9,16,55,0
16,8,54,0
11,14,54,0
9,9,54,0
13,10,54,0
9,20,54,0
11,12,54,0
15,9,54,0
13,15,54,0
14,11,54,0
13,16,54,0
14,14,54,0
10,14,53,0
11,8,53,0
9,14,53,0
11,16,53,0
16,9,52,0
11,17,52,0
13,10,52,0
19,8,52,0
12,13,52,0
9,13,52,0
11,17,52,0
5,17,52,0
6,15,52,0
14,13,52,0
13,14,52,0
7,18,51,0
12,15,51,0
11,11,51,0
15,9,51,0
12,14,51,0
13,11,51,0
9,15,51,0
7,18,51,0
9,15,51,0
10,11,51,0
11,16,51,0
9,11,51,0
12,11,50,0
13,12,50,0
13,14,50,0
6,15,49,0
8,17,49,0
11,10,49,0
10,9,49,0
8,11,49,0
7,16,49,0
16,8,49,0
10,13,49,0
12,12,49,0
12,9,49,0
8,14,49,0
9,14,48,0
12,8,48,0
6,14,48,0
12,15,48,0
11,16,48,0
13,12,48,0
8,13,48,0
10,10,48,0
14,8,48,0
9,14,48,0
8,12,48,0
7,19,48,0
10,11,48,0
15,9,48,0
10,12,48,0
11,8,47,0
9,10,47,0
12,8,47,0
10,10,47,0
13,15,47,0
9,11,47,0
6,17,47,0
10,13,47,0
12,8,47,0
12,15,47,0
8,13,47,0
9,12,47,0
12,8,47,0
12,17,46,0
9,7,46,0
12,13,46,0
10,11,46,0
7,14,46,0
11,13,46,0
11,12,46,0
11,18,46,0
7,13,46,0
10,9,46,0
10,9,45,0
8,11,45,0
9,11,45,0
10,11,45,0
10,8,45,0
9,10,45,0
15,6,45,0
10,15,45,0
7,17,45,0
11,12,45,0
10,12,45,0
9,12,45,0
11,13,45,0
10,14,45,0
7,15,44,0
7,13,44,0
10,15,44,0
8,14,44,0
7,13,44,0
6,13,44,0
5,16,44,0
16,6,44,0
10,6,44,0
14,7,44,0
17,5,44,0
9,10,44,0
10,11,44,0
12,14,44,0
9,12,44,0
7,15,44,0
13,6,44,0
10,9,43,0
10,8,43,0
11,6,43,0
15,6,43,0
11,6,43,0
9,10,43,0
6,12,43,0
12,7,43,0
11,13,43,0
11,7,43,0
12,8,43,0
5,13,43,0
10,16,43,0
5,14,43,0
11,9,43,0
10,7,43,0
7,14,43,0
8,16,43,0
9,12,43,0
12,10,43,0
10,13,43,0
10,8,42,0
10,15,42,0
12,13,42,0
9,12,42,0
10,9,42,0
8,9,42,0
13,7,42,0
8,12,42,0
13,10,42,0
7,14,42,0
9,8,42,0
14,7,42,0
11,14,42,0
10,8,42,0
8,16,42,0
12,9,42,0
10,9,42,0
8,15,41,0
8,9,41,0
12,9,41,0
6,11,41,0
10,9,41,0
6,12,41,0
7,10,41,0
9,13,41,0
16,8,41,0
9,8,41,0
13,9,41,0
6,14,41,0
9,11,41,0
6,12,41,0
11,11,41,0
10,7,41,0
16,7,41,0
7,13,41,0
9,9,41,0
14,6,41,0
9,12,41,0
8,7,41,0
7,13,41,0
7,7,40,0
12,8,40,0
9,9,40,0
8,10,40,0
9,12,40,0
8,10,40,0
6,15,40,0
15,9,40,0
11,6,40,0
10,7,40,0
8,13,40,0
10,8,40,0
15,6,40,0
11,8,40,0
11,6,40,0
9,10,40,0
15,10,40,0
9,7,40,0
8,13,40,0
6,14,40,0
9,8,40,0
6,13,40,0
6,16,40,0
14,7,39,0
5,12,39,0
5,16,39,0
10,7,39,0
8,13,39,0
6,11,39,0
10,9,39,0
8,8,39,0
12,8,39,0
11,7,39,0
9,13,39,0
7,8,39,0
10,6,39,0
5,15,39,0
7,15,39,0
10,6,39,0
9,8,39,0
8,12,39,0
6,12,39,0
11,6,38,0
8,8,38,0
7,11,38,0
11,7,38,0
13,6,38,0
8,11,38,0
13,10,38,0
10,6,38,0
10,6,38,0
11,9,38,0
11,8,38,0
11,9,38,0
9,10,38,0
10,6,38,0
9,7,38,0
9,12,38,0
9,10,38,0
11,5,38,0
9,7,38,0
11,12,38,0
8,8,38,0
11,12,38,0
9,8,38,0
7,12,38,0
12,12,38,0
9,9,38,0
6,11,38,0
10,7,38,0
7,13,38,0
10,11,37,0
10,9,37,0
13,9,37,0
10,14,37,0
12,8,37,0
5,16,37,0
7,10,37,0
10,7,37,0
5,14,37,0
9,10,37,0
10,7,37,0
12,8,37,0
8,8,37,0
14,5,37,0
5,12,37,0
10,11,37,0
8,10,37,0
9,9,37,0
9,9,37,0
9,12,37,0
11,6,37,0
10,10,37,0
10,14,37,0
13,10,37,0
10,11,36,0
10,13,36,0
11,8,36,0
9,8,36,0
11,6,36,0
10,8,36,0
10,11,36,0
11,6,36,0
9,8,36,0
9,8,36,0
7,10,36,0
8,6,36,0
7,6,36,0
12,7,36,0
9,7,36,0
12,6,36,0
10,11,36,0
6,15,36,0
11,8,36,0
9,9,36,0
7,13,36,0
11,11,36,0
8,6,36,0
14,7,36,0
12,7,36,0
8,13,36,0
11,11,35,0
11,8,35,0
10,13,35,0
9,12,35,0
5,15,35,0
9,6,35,0
8,13,35,0
6,12,35,0
7,7,35,0
7,7,35,0
8,9,35,0
12,5,35,0
8,9,35,0
6,11,35,0
8,7,35,0
7,9,35,0
7,12,35,0
8,8,35,0
11,8,35,0
9,6,35,0
7,7,35,0
9,8,35,0
6,9,35,0
12,7,35,0
11,9,35,0
11,7,35,0
10,6,35,0
10,5,35,0
6,13,35,0
9,14,35,0
9,8,35,0
9,11,35,0
4,14,35,0
9,8,35,0
7,9,35,0
10,13,34,0
9,10,34,0
9,8,34,0
11,6,34,0
10,8,34,0
8,8,34,0
15,7,34,0
8,9,34,0
9,13,34,0
8,12,34,0
11,5,34,0
10,5,34,0
7,12,34,0
11,10,34,0
8,8,34,0
12,5,34,0
10,8,34,0
10,10,34,0
9,11,34,0
11,6,34,0
8,11,34,0
7,13,34,0
11,5,34,0
9,9,34,0
9,12,34,0
6,8,34,0
7,9,34,0
9,9,34,0
7,10,34,0
9,12,34,0
5,11,34,0
8,11,34,0
8,10,34,0
6,11,34,0
5,13,34,0
7,6,34,0
9,7,34,0
7,12,34,0
